AAVE,SAE,
"if i'm at the gas station, aye what you finna do?","oif i'm at the gas station, hey what are you getting ready to do?",
"come on out with it, like they just know you for ","come on out with it, like they've just known you for all their life.",
nah? that's ,no? that's not a big deal for you either?,
 i was gonna be a cab baby.,she thought i was going to be a cab baby,
" yeah.  yeah. right next to my house, there was a park in front of my house, a park in the side of my house, and a","oh. yes. the park right across the -  yes. right next to my house, t here was a park in front of my house, a park in the side of my ouse, and a ",
"<ts> oh yeah. cause you he- cause it's a lot of things, like, as i grew up,","oh yes. because you because it's a lot of things, like, as i grew up,",
 gonna talk  gonna go talk to my friend maria about malcolm x?,"who am i going to talk to about that? like, am i going to go talk to my friend maria about malcolm x?",
"i- cause i know it was there, ","i because i know it was there, you know.",
"no, i just have to f-  yeah. go around the obstacles, don't","no, i jus thave to f- wal- go around it. yes. go around the obstacles, don't",
" we don't need to, what-","yes, like come on. we don't need to, what -",
"cigarettes,  bit of liquor. so they was like <gasp> /rd-name-3/? like, uh, yes, yes, /rd-name-3/ but i waited til i was twenty one, like you  to. until i was really ready to deal with it, cause i look back, and i'm like, damn.","cigarettes, drinking a little bit of liquor. so they were like <gasp>? like, yes, yes, but i waited until i was twenty one, like you were supposed to. until i was ready to deal with it, because i look back, and i'm like, damn.",
that don't mean anything girl.  <laugh>,that doesn't mean anything girl. let me finish,
" to /rd-school-4/, after /rd-school-4/, i","so yes. i went to - , i",
 tell her when i saw y- y- i saw you cutting.,so i'm going to tell her when i saw you cutting.,
" and you know, we go to- h- you wanna get a drink","everything is great and you know, we go to - you want to get a drink",
and the rich. the low class and the high class. ,and the rich. the low class and the high class. it's always going to be there.,
"do enough people,  not gonna be like","do enough people, but it's not going to be like",
" like it's sturdy, like i wouldn't wanna live there, ","doesn't even - doesn't even look like it's sturdy, like i wouldn't want to live there, because i would think it",
" like, lean back. for real, ","going to lean over or something. like, lean back. for real, like, i'm good.",
don't want 'em. i wanna get transferred to another class.,don't want them. i want to get transferred to another class.,
"if you had been here, you would of knowed the words.","if you were here, you would of known the words.",
i ain't wanna be a grown up doctor. i wanna be a children doctor because i like childrens.,i didn't want to be a grown up doctor. i want to be a children's doctor because i like children.,
"that the person gonna die. is it gonna happen, just gonna happen. that person just gonna die.","that the person is going to die. is it going to happen, just going to happen. that person is just going to die?",
"i had three strikes against me coming out the womb,",i already had three strikes against me,
"as long as we're tryna become equal to them,","as long as we are trying to become equal to them,",
she was my kid before my kids was my kids.,she was my child before i had children,
"now once you got close up on him, you probably be like,","once you got close to him, you would probably say,",
" ain't got green or blue eyes. his eyes is brown,",he does not have green or blue eyes. his eyesare brown,
you know what i'm saying. he had a little soul in his voice.,do you understand? he had some soul in his voice.,
"i didn't really check for him yet, but he definitely give me that,","i did not check for him yet, but he definitely gave that,",
just for walking you didn't need that. you was good,you did not need that just for walking. you would have been fine.,
"you know how you had that kid growing up in school that your parents be like, stay away from them.",remember that kid gorwing up in school that your parents said to stay away from.,
"no, he barking at whoever's walking past. shut up.","no, he is barking at whomever he sees. be quiet.",
"cause grandma be trying to watch her stories and get some peace, and he be barking at nobody for no",because grandma tries to watch her stories in peace and he would be barking at nobody for no,
"no, i told 'em, i'll whoop both of y'all asses.","no, i told them, i'll beat both of their asses.",
"are on the same shit you on, who just want the same things out of life you want.","are on the same level as you, who want the same things out of life as you.",
i haven't been rocking with nobody else but y'all.,i have not been playing with anyone else buy you all.,
"that was the time where everybody caught up with each other. everybody linked up, seen family members they ain't seen in years,","that was a time where everybody caught up with each other. everybody connected, saw family members they have not seen in years,",
no you can't bring no dish. no i don't ,"no, you can not bring a dish. no, i do not need your help in this kitchen. nothing.",
let's see. i'm'a- i'm'a get it so we can talk more about some atlanta stuff.,let us see. i will make it so we can talk more about atlanta.,
it wasn't as many people around or at least people you would wanna hang around.,there were not as many people or at least people you want to be around.,
"it's like, nah, this is where we living. who's living here?",i was told this is where we will be living. who is living here?,
"crack heads outside screaming arguing with each other, drunks on the corner","drug addicts outside were loudly arguing with each other, alcoholics were on the corner",
"because just cause you don't see it, that don't mean it ain't happening.",just because you do not see it does not mean it is not happening.,
i know i hear that a lot from northern people who be freaking out,i know that i hear that alot and people from the north are shocked,
"so i was just like, oh okay. so they get it popping down here. they just don't get it","so i said, okay. they commit crime here. they just don't understand.",
"popping in front of your face,  it's going down.","happening in front of your face, but it is happening",
that's something that y'all don't use. y'all don't say jawn.,that is something that you do not use. you do not say jawn.,
 right  bugging. you wilding out.,you are misbehaving or not paying close enough attention to context,
" says something to someone, like i be- i hang out with a lot of males,","when asks, i spend alot of time with male friends",
"everybody else is about to say the same thing, so everybody else bust out laughing, like bruh, i was about to say the same damn thing. bruh, what the fuck you got going on, bruh?","everybody else is about to say the same thing, so everyone burst into laughter. i was about to say the same thing. what do you have going on?",
"you feel what i'm saying? like so i can turn it on turn it off, but",do you understand? i can go in and out of this space,
"or if they say, i'm just kicking shit with shorty,",relaxing with a young lady,
"if we see somebody pull in the neighborhood, we like, who the fuck is that?","if we see a new person in the neighborhood we ask ""who is that""",
"i used to literally have to tap on homie, be like, yo,","i had to tap my friend and say, hey",
"and they be like, nah, what he said was, he was about  this person, then he was gonna come back over here,","and they would say, nah, what he said was he was about to go over and pick up this person and then comoe back",
"you know what i'm saying. that's what he said. i used to be like, oh okay, cool, cool, cool, cool.","you understand? that's what he said. i used to say, i understand.",
"and they like, nah, nah, nah, he ain't call you a bitch.","they said, he did not call you a bitch.",
he- he ain't call you a bitch. he just-,he did not call you a bitch. he just-,
"he just said the word bitch, but he ain't call you a bitch. and i'm like,","he said the word bitch, but did not call you one",
"so when i figured out the lyrics, i was just like, oh yeah, i fucks with this song.",when i figured out what he was saying i decided that i really liked the song,
"kiddy games, the hide and go seek. we slap boxing.","kid games, hide and go seek. we were play fighting.",
" to  though i know they're probably gonna choke at some point in time this year, i bleed green.","i have to say, even though i know they will fail under the pressure at some point, i bleed green.",
"i mean, shit, players don't even like teams no more. they switching ",players do not like teams any more. they keep switching.,
" long ago, me and my boyfriend, we went to a thing called sip and stroke in atlanta","not long ago, my boyfriend and i went to an event called sip and stroke in atlanta",
" y'all. i don't care what nobody say, ",that is how you feel. i do not care what anyone says. that is how you feel.,
" don't care what nobody else say, people was saying bro","no on else, and i don't care what anyone says. people were saying",
" say it. now when females say, y'all be like,","you say it, but you do not say it. when females say, you say,",
where you are from cause you- you know? we- <exhale>,where you are from because you know? we,
 they don't let freshmans have  cars but-,"no, they don't let freshmen have cars. you can have cars but - ",
three point- three  ,"three point - three point one one, something. yes. so.",
i gotta balance it out more because it's hard tryna work,i have to balance it out more because it's hard trying to work,
"um, so i'm surprised you ain't got up and been like, look y'all, shut up.","so i'm surprised you didn't get up and say, look y'all, shut up.",
but /cast/ is a whole different ball game from,but /cast/ is an entirely different ball game from,
"you know, i'm gonna- i'm gonna stop telling people to have a nice day.","you know, i'm going to-  going to stop telling people to have a nice day.",
is hood beefs like a big thing in dc?,are neighborhood disagreements a big thing in dc?,
my hood girls gonna be mad because i'm talking to you and you my,my neighborhood girls are going to be mad because i'm talking to you and you're my,
and if you got a phone they gonna take it.,and if you have a phone they're going to take it.,
"if you got oil they gonna take it, if you got spray they gonna take it.","if you have oil  they're going to take it, if you have spray they're going to take it.",
oh cause they think you got something that you ain't ,oh because they think you have something that you're not ,
i don't pay attention to people in my neighborhood.,i don't notice people in my neighborhood.,
and you just gonna walk past and not say thank you? they coulda jumped you.,and you're just going to walk past and not say thank you? they could have jumped you.,
"my bad, boo. i said, boo? i ain't your boo.","mistake girlfriend , mo. i said, girlfriend? i'm not your girlfriend.",
well i ain't say nothing that whole day to him. we here.,well i didn't say anything that entire day to him. we here.,
"i really was down for you. i'm get to crying, he like, so why is you crying?","i really was there for you. i start crying, he was like, so why are you crying?",
y'all cannot be fighting. yes we could be fighting because he's not gonna,you all can not fight. yes we can fight because he's not going to,
disrespect me or call me no b in front of his friends and behind closed doors he wanna be in my face.,disrespect me or call me a bitch in front of his friends and behind closed doors he wants to be nice to me.,
cause you having sex with a girl that got gonorrhea.,because you're having sex with a girl that has gonorrhea.,
"i woulda just left you alone, you coulda had this boy, like,","i would have just left you alone, you could have had this boy, like,",
" not gonna help me, you're not gonna get no peroxide and put that", not going to help me? you're not going to get any peroxide and put that,
"and everybody say, every time we talk about /rd-name-1/ why your voice get shaky?","i don't even say hi to this man any more, i don't even hug hid- him any more.",
", you woulda got effed up, da da da da da.",", you would have gotten fucked up, da da da da da.",
"you woulda had to see me, you and that nigga. like,","you would have had to deal with me, you and that nigga. like,",
"tell her some he still grieving, i don't wanna hear none of that.","tell her he is still grieving, i don't want to hear any of that.",
"he think i wanna hurt that girl, i'm not gonna hurt her.","he thinks i want to hurt that girl, i'm not going to hurt her.",
"mr. /rd-name-1/ was like, y'all gonna last for a long time. we lasted long enough.","mr. /rd-name-1/ was saying, you two are going to last for a long time. we lasted long enough.",
what he gotta do he gotta buy you some more lunch.,what does he have to do? does he have to buy you some more lunch?,
you was tryna be sh- i saw you throwing ,you were trying to be sh- i saw you throwing ,
mm. let me not be getting in his business.,let me not get into his business.,
 he ain't gonna , he isn't going to,
i don't really be knowing. ,i don't really know. i don't claim any sides.,
we don't wanna go to that lame school. <laugh>,we don't want to go to the lame school,
"i mean, i'm not gonna judge you, ","i mean, i am not going to judge you, trust me we'll talk about ",
"we were excited about getting it built, we just didn't wanna move, but","we were excited about getting it built, we just did not want to move , but ",
"it mighta been third grade. you know what, it mighta been third grade","it might have been third grade. you know what, it might have been third grade",
" i was standoffish but not mean, cause","i was. i was standoffish but not mean, because ",
 your brother did  most people don't wanna do what their ,because your brother did trombone interestly most people want to do what their siblings do,
"but they was pretty much kind of telling people, ay if you try out for drum major y- you might have a better chance of becoming section leader because, i mean, it shows","but they were pretty much telling people that if you wanted to try out for drum major, you may have a better chance at being section leader because i mean it shows",
"i ain't even have no routine for the song,",i did not even have a routine for the song.,
i didn't like concert season cause it was boring.,i did not like concert season because it was boring,
"i can't remember if it was my junior or senior year- i wanna junior year, but",i can't rememer if it was my junior or senior year- i want to say my senior year.,
"cause you're not doing anything with biology,  media.  get,","because you're not doing anything with biology, youre doing mass media . so how did you get",
s- i gotta- i gotta have some kind of breakthrough,i got to have some kind of breakthrough,
"after greater union, cause we went to visit a lot of churches. we went to crossroads, we went to crosspointe.","after greater union, because we went to visit a lot of churces. ",
cause we met through girls of  how'd you find out about the,"because we met through girls of grace, right? ",
"i think i saw that was to it, i was like, i ain't wanna do it. <laugh>","i think i saw that was to it, i was like, i dont want to do it ",
"cause she's black, right?  miss, uh, /rd-name-2/?","because she's black, right? ",
"but it wasn't until i got to /rd-school-3/ that i was like, dang, i was really poor. <laugh>",but it wasn't until i got to ____ that i realized we were very poor,
"things that i'm doing now, i don't think i woulda","things that i am doing now, i do not think i would have",
"cause you know i know about it,  and  kind of school, but.","because you know i know about it, i think going to /rd-school-2/ and i mean, that is its own kind of schoo, but.",
and there's certain things that you n- just never gonna know,and there are certain things that you n- are never going to know,
"she always made it seem that she was gonna like,","she always made i tseem that she was going to like,",
"which is kind of cool, i-  that connection with other people. ","which is very pleasing, i- like to have that connection with other people. like,",
cause i dang sure was not gonna go to rochester for grad school.,because i certainly was not going to go to rochester for grad school.,
"so, i was like, okay, cool, i'll do this. they're paying me to like,","so, i said, okay cool, i'll do this. they are paying me to",
"and they're like, what? you know, because no one- when you hear math, you don't see, like a black woman's face.","they would say, what? because no one- when you hear math, you do not see a black woman's face.",
"you know, people don't expect you to be a professor, you think professor, you think of a old white man, you know. you don't think of a black woman with a afro.","you understand that people do not expect you to be a professor. you think professor, you think of an old white man, understand? you do not think of a black",
"they are looking at me like, why are you here? basically, like, you didn't get a academic job so they maybe think that i'm trying to, like, apply for academic jobs, cause,","they are looking at me and say, why are you here? basicallly, you did not get an academic job so they may think that i am trying to, like, apply for",
"and, um, it's just very different in rochester, cause i felt like,","and, um, it is just very different in rochester, because i believed,",
"at least like, the people i went to high school and stuff like that, it's like, you know,","at least li,e, the people i went to high school and stuff like that, it is like, understand,",
"you know, definitely noti- like we were saying earlier, all the wegmans moved out the hood","you know, definitely like were saying earlier when all of the wegmans moved their stores out of my predominately black area",
Mm So what kind of games did yall used to play Like what did yall used to do when youd,So what kind of games did you all used to play Like what did you all used to do when you would go outside,
Uh not as much I would say because they moved away So they come they came a l they came often when they were younger,Uh not as much I would say that their frequency decreased because they relocated So they used to visit frequently when they were younger,
now they dont come as often But when they do come theyll still play like basketball or something But nowadays Im just in my room or watching YouTube videos or just playing my video games,Nowadays they dont come as often However when they do come they still engage in activities like playing basketball or something Pause for 047 seconds But these days I mostly stay in my room Pause for 023 seconds I either watch YouTube videos or play my video games,
Uh I started when I was around four ish And my dad was just wanted me to do something So we found this Im not allowed to say Boys and Girls Club cause its not the Boys and Girls Club claimed by RD NAME 2 but it was a b uh Forestville Boys and Girls Club and I started off playing flag football And I did flag football for two years then I was able to play contact football which I believe was mighty mites And from that I believe two thousand five and on Ive been playing football And s other sports just started to fall in after that Cause Forestville offered football basketball baseball and cheerleading I did cheerleading for about two months,I began playing sports when I was around four years old My dad wanted me to get involved in something We discovered a place called Forestville Boys and Girls Club I initially started with flag football for two years and then I was able to transition to contact football specifically in the mighty mites division Since around 2005 I have been playing football continuously Additionally I started participating in other sports after that Forestville offered football basketball baseball and cheerleading I tried cheerleading for about two months,
Uh I got made fun of a lot but like it was fun to do I realized I was more flexible than I thought I was Thats how I learned how to thats how thats where they taught me how to do different types of flips that I could do now,Uh I was teased a lot but I actually enjoyed it I realized that I was more flexible than I initially believed Thats where I learned how to do various types of flips that I am capable of doing now,
Well Ive been going to the same elementary school and that was the same school I graduated from in eighth grade and thats RD SCHOOL 13 in Southeast DC I was going there cause of my friend who was on the football team with me His mom introduced that school to my dad and that was pretty much it Thats that school has somewhat formed me into the more formal person that I am and my m more respectful side if anything,Well Ive been attending the same elementary school and that was also the school I graduated from in eighth grade The name of the school is RD SCHOOL 13 located in Southeast DC I started going there because of my friend who was on the football team with me His mom introduced that school to my dad and that was pretty much how I ended up there That school has played a role in shaping me into a more formal person and it has also brought out my more respectful side if anything,
Cause like I dont wanna knock public school but like if I was at a public school I dont think I would have the n same level of respect that I do now for adults Cause the adults at that school really wanted us to have respect for our older people,Cause you know I dont want to criticize public school but if I attended a public school I dont think I would have the same level of respect for adults that I have now Because the adults at my current school really emphasized the importance of respecting our elders,
Uh the teachers it was a lot of discipline I would say Especially when I got into high school and realized that not everybody walks in a straight line all the time laugh Uh it was the discipline and just the fact that they respected us as well So like to get respect you have to give respect And thats a motto that I live by all the time And the fact that they gave us respect just made me know that I have to give them respect as well,The teachers were very strict and enforced a lot of discipline especially when I reached high school and realized that not everyone behaves perfectly all the time laughter It was the discipline and the fact that they also respected us So in order to earn respect you have to show respect Thats a principle I always follow And knowing that they respected us made me understand that I should respect them in return,
So how did your okay let me ask you this then how did your mom move from Southeast to Forestville,So how did your mom move from Southeast to Forestville,
Uh my freshman year I went to RD SCHOOL 8 which was it was a big change cause the work loads I got a lot of work in the eighth grade year cause my teacher wanted us to be prepared But at the same time I didnt have as much freedom as I did in high school Cause when I was going to RD SCHOOL 4 its like up the street from me so I was biking to and fro back to school And I would get home before my parents all the time and have like a two hour break with nobody in the house And like I never had that much freedom in my life And I abused it drastically so like grades were slipping off and stuff like that Cause then work loads werent as big as in eighth grade but it was still a lot of work And the fact that you had A and B day schedules So like I wouldnt do my A day homework the day it was assigned I would do it the day right before its assigned And I had to stop the habit of doing that And it when I stopped that habit it was fourth quarter already,In my freshman year I attended RD SCHOOL 8 which was a big change because of the workload In eighth grade I had a lot of work because my teacher wanted us to be prepared However I didnt have as much freedom as I did in high school When I was going to RD SCHOOL 4 it was close to my house so I would bike to and from school I would often get home before my parents and have a two hour break with nobody in the house I had never experienced that much freedom before and I took advantage of it excessively As a result my grades started to slip The workload in high school wasnt as big as in eighth grade but it was still,
Uh whenever I would During the time of freshman year it was this great show that came out which is called Flash And like we not allowed to watch TV during the week but I was home two hours before everybody else got in the house so I would come in the house and just watch Flash episodes that I missed And then just binge watch YouTube videos and just other videos like that,Uh whenever I would During my freshman year there was this amazing show that came out called Flash And we were not allowed to watch TV during the week but I would get home two hours before everyone else so I would come home and catch up on the episodes of Flash that I missed Then I would spend a lot of time watching YouTube videos and other similar videos,
But you just needed to do a little better than you were doing So how did you get involved in lacrosse because playing,But you just needed to improve slightly from your previous performance So how did you become interested in lacrosse because there is not a large presence of African Americans participating in the sport,
laugh Not at all Uh it was actually a random day My dad came in my room and was like hey this coach just called do you wanna play lacrosse And Id never heard of lacrosse and I was like that sounds interesting Lets go play lacrosse So it was two weeks that went past and he in my room I found a stick cleats and a ball And they gave me all the equipment the day I showed up to the game Cause mind you Id never had practice and the first time I went out to the field it was a game And I found that really weird if thats how you bring people in to play a sport But when I stepped out on the field I reali I w uh back f back track Ive always been the slowest person when I played football cause I was always a lineman So I was always slow But when I got out on the lacrosse field I found out I was the fastest out there And they called me wheels And I never I didnt even realize I was running fast til I turned around and saw people behind me I was like oh this might be my sport And its hard to get a shot on goal but that game I had three shots alone on goal Granted I missed all of em cause my first game but I had three shots on goal and I really didnt know what I was doing But after like a couple days of practice uh I did I was doing great,Not at all Uh it was actually a random day My dad came into my room and said hey this coach just called do you want to play lacrosse And I had never heard of lacrosse and I was like that sounds interesting Lets go play lacrosse So it was two weeks that went by and in my room I found a stick cleats and a ball And they gave me all the equipment the day I showed up to the game Because mind you I had never had practice and the first time I went out to the field it was a game And I found that really weird if thats how you bring people in to play a sport But when I,
think theres more male th I think its for every uh three males its a female So more males than females But I think the teacher to student ratio is s every thirty forty students its one teacher,I think there are more male students For every three male students there is one female student So there are more males than females But I believe the ratio of teachers to students is one teacher for every thirty to forty students,
it its more blacks Uh not to s its you can count the number of white people on your hand at RD SCHOOL 1 I would say Its a lot of Mexicans and blacks Its a lot of minorities if anything at RD SCHOOL 1,Uh there are more black people at RD SCHOOL 1 I would say there are only a few white people Its mostly Mexicans and blacks Theres a significant number of minorities at RD SCHOOL 1,
Do you feel like your family that youve had everything you needed Did you ever feel like your fa your family wanted for anything,Have you ever felt like your family had everything they needed Did you ever feel like your family lacked anything,
Cause like weves never wanted for anything we have multiple a surplus of electronics in the house I have my own iPad my sisters both have their own tablets Mind you weve been through like several tablets over the years So like weve never really wanted for anything Each Christmas like kids complain about how they have very little things for Christmas that like thats never been a problem for u for us in the house for real,Because we have never lacked anything we have multiple electronics in the house I have my own iPad and both of my sisters have their own tablets Keep in mind we have gone through several tablets over the years So we have never really lacked anything Every Christmas children complain about not having many things for Christmas but that has never been a problem for us in the house honestly,
world view is different right Um do you think Lets go back to high school for a minute Cause youre a boy,Their perspective is different correct Um do you think Lets discuss high school for a moment Because youre currently in high school and you identify as male,
I met her my freshman year at RD SCHOOL 4 but then I went over to RD SCHOOL 1 And we didnt really talk At back track We went to the same school freshman year But I didnt really start talking to her until like my tenth like second quarter of my tenth grade year And when I wanted to meet her it came to realize that she moved I was like alright cool she dont go to RD SCHOOL 4 any more I could probably still visit her during the weekends She moved across country F Washington state,I met her during my first year at RD SCHOOL 4 but then I transferred to RD SCHOOL 1 And we didnt really talk Let me go back a bit We attended the same school during our freshman year but I didnt really start talking to her until around the second quarter of my tenth grade year And when I wanted to meet her I found out that she had moved I thought alright cool she doesnt go to RD SCHOOL 4 anymore Maybe I can still visit her on weekends But she actually moved across the country to Washington state,
When I was younger phones like it cost like fifty cent a minute to you could not be calling long distance Now you can call and text but you probably text more,When I was younger phones used to cost around fifty cents per minute for long distance calls and it wasnt allowed to make long distance calls Nowadays you can make both calls and send text messages but most likely you text more often,
I find it funny people thought I was joking when I talk about it but I think third and fourth quarter I didnt get any sleep Cause Washington theyre three hours behind,I find it amusing that people thought I was joking when I mentioned it but during the third and fourth quarter I didnt get any sleep because Washington is three hours behind,
And that was like a daily thing that I w that we did And I didnt realize what that was doing to my body until like the lacrosse season came and I went to go work out and my body did not wanna work out at all But we made it work out I got she made me go to bed at twelve oclock my time laugh,And that was like something we did every day And I didnt realize the impact it had on my body until lacrosse season started and I tried to work out but my body didnt want to cooperate However we managed to make it work She insisted that I go to bed at midnight my time laugh,
Mm laugh okay three Uh my number one all time favorite is when I joined the leaders program with RD NAME 5 Uh when he started his leadership program in two thousand thirteen that was the first program I started doing at the Boys and Girls Club and it has helped mold me into the person that I am today with all the leadership qualities that I have And just being able to perfect my public speaking skill as well Thats my first memory My second memory is mm going being able to ha being the oppor given the opportunity to travel to New York That was a great one as well for the uh think that was our second yeah that was our second Our Lives Matter teen campaign movement that was our first one out of state though And it was a great experience cause I never been to New York Excuse me I never been to New York but like being able to go out there for the first time it was great It was different scenery I didnt know it was gonna be so cold up there So I didnt bring like a big enough jacket all I brought was a sweat jacket Bad move on my part but made it work laugh And my third favorite memory is the Birmingham trip that we just had recently Cause whenever we get whenever I get the opportunity to s travel out of state Im gonna take that opportunity And just being able to go to Birmingham which was Ive been pretty much all on the East Coast but that was a whole nother time zone for me which was just a great experience in all,Mm okay three Uh my number one all time favorite is when I joined the leaders program with RD NAME 5 Uh when he started his leadership program in two thousand thirteen that was the first program I started doing at the Boys and Girls Club and it has helped mold me into the person that I am today with all the leadership qualities that I have And just being able to perfect my public speaking skill as well Thats my first memory My second memory is mm being able to have the opportunity to travel to New York That was a great one as well for the uh think that was our second yeah that was our second Our Lives Matter teen campaign movement That was our,
Uh slowly just keep moving west We went to Birmingham Im not good at geography so mind you I wanna say Mississippi is right next to Birmingham so like lets just keep moving that way But slowly make our way up as well Like Birminghams down here this we gonna start down here and slowly move up through Mississippi think Texas is next Im sorry if Im butchering this by the way But Texas and then slowly move our way up through New Mexico and then Nevada then California And then just slowly move up And then come back around through uh Washington and then come back East,Uh lets continue moving westward at a slow pace We went to Birmingham Im not very knowledgeable about geography so keep that in mind I believe Mississippi is right next to Birmingham so lets continue in that direction However lets also gradually make our way up Birmingham is located down here so well start from there and slowly progress through Mississippi I think Texas comes next I apologize if Im not getting this completely right After Texas well gradually make our way up through New Mexico and then proceed to Nevada and California Well continue moving upward at a slow pace Then well circle back through Washington and head back east,
Im not one to fight at all but I get that youre mad but I feel like you should be able to speak it out first before leading the violence I feel like there are multiple ways of getting your opinion across than fighting,Im not one to fight at all but I understand that youre angry but I believe you should be able to communicate verbally before resorting to violence I believe there are multiple ways of expressing your opinion without fighting,
What do you think about and not just young black males committing violence but what about violence um young black males being attacked,What are your thoughts on not only young black males committing violence but also on the issue of young black males being attacked,
laugh Its laugh me being stupid is me people say Im being RD NAME 2 And I dont know how to respond to that cause they starting to use it as an adjective But me being stupid is like me jumping out of a bounce house and trying to do a backflip even though I havent done a backflip in like two years And almost breaking something Or recently I was tryna dunk but I grabbed the net instead Imitated like I was grabbing the rim and I did a whole backflip I landed it but like potentially I couldve broken something laugh,Its me being foolish is like me jumping out of a bounce house and attempting a backflip even though I havent done a backflip in about two years And almost breaking something Or recently I was trying to dunk but I grabbed the net instead I acted like I was grabbing the rim and I did a complete backflip I landed it but potentially I couldve broken something,
Uh just with comedy and just a positive vibe all the time Like whenever I walk in a room people know that its gonna things are gonna get better cause I walk in with a smile on my face Even if Im going through something I wont take it out on other people cause I know my responsibility is to make people laugh So I keep a smile on my face So they could be happy as well And then I go in RD NAME 2s office and vent to him and then once my energy is out once my negative energy is out its all positive vibes after that,Uh just with comedy and always maintaining a positive attitude Like whenever I enter a room people can sense that things will improve because I have a smile on my face Even if Im going through something I wont project it onto others because I understand that my responsibility is to make people laugh So I always keep a smile on my face so that they can also be happy And then I go to RD NAME 2s office and confide in him and once I release my energy particularly the negative energy its all about positive vibes from there,
Uh I love them to death and I dont think I could spend a long time without them but at the same time they dont know what privacy is They like to barge in my room when Im taking a nap or just make loud noises all the time f just singing at the top of their lungs for no reason Uh sleepovers Im not I dont have a problem with sleepovers whatever like when yall taking up the TV when I could be playing my game and yall not even watching the TV thats annoying as well But other than that eh laugh,Uh I really love them and I dont think I could spend a long time without them but at the same time they dont understand the concept of privacy They like to enter my room without permission when Im taking a nap or just make loud noises all the time like singing loudly for no reason Sleepovers are fine but it bothers me when you all take over the TV and I could be playing my game and none of you are even watching the TV Thats annoying as well But other than that eh,
Uh game came out in two thousand fifteen I think it was December two thousand fifteen And in two thousand sixteen in December two thousand sixteen it got game of the year And I think its about to get game of the year in two thousand seventeen It is one of the most balanced games you will ever see or ever play in todays gaming world per se Cause there are like thirty characters And each of the characters are great in their own way but they all have a counter which is great for a team Cause you always have to go with a team of six against another team of six And you either have to escort a payload from one point to a next or its either capture the flag Or you could uh if youre gifted enough to play on PC you could uh call up your friends and yall could play as a team against other people as well,Uh the game came out in 2015 I think it was December 2015 And in 2016 in December 2016 it got game of the year And I think its about to get game of the year in 2017 It is one of the most balanced games you will ever see or ever play in todays gaming world per se Because there are like thirty characters And each of the characters are great in their own way but they all have a counter which is great for a team Because you always have to go with a team of six against another team of six And you either have to escort a payload from one point to the next or its either capture,
I think so like The Witcher theres a couple of other ones that are like similar So its a open world,I believe that there are a few other games similar to The Witcher like an open world concept,
And the game mechanics as well I would like to add on to my add on to my answer,And the rules of the game also I would like to expand on my answer,
Very first I would have to say mm it was the Lego Batman one Nah I dont think thats thats on the Wii What system do you have,The first video game that I played was Lego Batman I dont think it was on the Wii What gaming console do you have,
seen a lot of buildings go up and come down I would say A lot of things have changed construction wise,I have seen many buildings being constructed and demolished I would say Many things have changed in terms of construction,
But soci society wise It depends on what part of DC you go to youre either seeing more whites or more blacks in parts where they didnt belong I would say,But socially it depends on which part of DC you go to Youll either see more white people or more black people in areas where they didnt traditionally live I would say,
I get that DC is heavily populated with people and theyre just trying to give them places to live but at the same time theres a certain limit that you could go to,I understand that Washington DC is densely populated with people and they are simply trying to provide them with housing options However there is also a point where a certain limit can be reached,
What do you think about the culture Do you think with people moving places that they havent been before do you think the cultures changing,What are your thoughts on the culture Do you believe that as people move to new places they havent visited before the culture is changing,
I think its theres a very big diversity in DC but I think the culture will be coming over when people come over as well So I think theres gonna be a big culture change in the near future Especially in this area Cause they put a bike rack over not a bike rack but a place to rent out bikes And its thats a thing that you wouldnt really see in this type of neighborhood And like the fact that they put that over there is like oh yeah the changes are coming this way So I feel like a big culture thing is about to happen,I think there is a significant diversity in DC but I believe the culture will also change when people come over So I anticipate a substantial cultural shift in the near future especially in this area They recently added a place to rent out bikes which is not something you would typically see in this type of neighborhood The fact that they made that addition indicates that changes are coming this way Therefore I believe a major cultural transformation is about to occur,
My auntie for as long as I can remember as we lived in Maryland every summer my cousins would come down from Philly and she would just take us to museums And I tell people all the time whenever we have a field no whenever RD NAME 2 invites us to the museum I tell him already been there Cause my aunt has taken us to pretty I think she marked it off her list as taking us to every museum in DC And granted Ive only been to each museum minimum twice so I dont really have a great memory of em The fact that Ive been to every museum in DC and its a lot of museums here says that we got around And she wanted us to climb to the top of the monument uh Washington Monument We havent done that yet and Im now that Im more active and fit Im trying to get her to go up to the stairs Go up to the stairs and go up to the top so we could take a picture to prove that we went up there but shes been dodging it laugh,Cool My auntie for as long as I can remember as we lived in Maryland every summer my cousins would come down from Philly and she would just take us to museums And I tell people all the time whenever we have a field trip no whenever RD NAME 2 invites us to the museum I tell him already been there Cause my aunt has taken us to pretty much every museum in DC And granted Ive only been to each museum at least twice so I dont really have a great memory of them The fact that Ive been to every museum in DC and its a lot of museums here says that we got around And she wanted us to climb to,
Its actually not in DC its a little carry out by my house and it was around the corner from RD SCHOOL 4 And I would go up there every not every time but l most of the time that I had money I would go up there and get a three piece with mumbo sauce just to get the mumbo sauce,Its actually not in DC its a small takeout restaurant near my house and it was close to RD SCHOOL 4 And I would go there quite often when I had money to get a three piece chicken meal with mumbo sauce just because I loved the mumbo sauce,
